LAB_ID,AUPPB_NA,LATITUDE,LONGITUDE
M195076,3.83,34.3125,-112.85833
M195077,6.0,31.51167,-111.40056
M195078,4.9,31.44556,-111.39861
M195110,0.87,66.15917,-150.79111
M195112,0.51,66.31083,-150.45
M195114,0.16,67.04472,-149.70889
M195115,0.96,67.02361,-149.32056
M195116,26.9,67.46361,-148.91306
M195117,0.071,67.46722,-148.93556
M195118,1.0,67.47028,-148.94111
M195119,0.64,67.47278,-148.97556
M195120,1.2,67.47278,-148.97556
M195121,0.71,67.47111,-149.01
M195122,1.02,67.58333,-148.88278
M195123,1.3,67.58306,-148.8775
M195124,0.45,67.49833,-148.91611
M195125,0.54,67.4925,-148.93694
M195126,1.1,67.49278,-148.945
M195128,1.95,67.4925,-148.965
M195129,1.1,67.60361,-148.85611
M195130,1.8,67.60306,-148.84528
M195131,0.8,67.87278,-149.52694
M195132,3.83,64.76111,-165.38611
M195133,0.11,64.5975,-165.33389
M195134,1.8,67.50361,-149.10833
M195135,0.084,67.47167,-149.1375
M195136,18.8,67.83,-149.425
M195137,7.0,67.81056,-149.43917
M195138,0.74,68.05056,-149.32639
M195140,0.78,67.86111,-149.55
M195142,0.78,67.84167,-149.29306
M195145,0.19,67.87167,-149.32361
M195146,0.87,67.82444,-149.15833
M195147,2.3,67.93472,-150.24306
M195148,0.86,67.39167,-150.27917
M195149,1.3,67.27694,-150.33611
M195150,0.39,67.92694,-149.47222
M195151,0.73,67.94306,-149.51667
M195152,0.55,67.94611,-149.5025
M195153,0.51,67.795,-148.96889
M195154,1.6,67.82083,-149.23056
M195155,0.42,67.93472,-150.24306
M195156,0.12,67.93389,-149.45472
M195158,0.62,67.65833,-149.195
M195159,0.9,67.65833,-149.195
M195160,0.86,67.64722,-149.40417
M195161,0.094,67.82972,-149.64528
M195185,1.6,69.0,89.0
M195186,0.14,69.0,89.0
M195187,2.7,69.0,89.0
M195188,1.5,69.0,89.0
M195189,1.5,69.0,89.0
M195190,0.75,69.0,89.0
M195191,0.94,69.0,89.0
M195192,1.3,69.0,89.0
M195193,0.35,69.0,89.0
M195194,0.073,69.0,89.0
M195195,0.22,69.0,89.0
M195196,1.8,69.0,89.0
M195197,0.1,69.0,89.0
M195198,0.15,69.0,89.0
M195199,0.64,69.0,89.0
M195200,0.37,69.0,89.0
M195201,2.8,69.0,89.0
M195202,2.5,69.0,89.0
M195203,0.76,69.0,89.0
M195204,5.22,69.0,89.0
M195205,0.67,69.0,89.0
M195206,2.95,69.0,89.0
M195207,1.6,69.0,89.0
M195208,3.08,69.0,89.0
M195209,9.5,69.0,89.0
M195210,3.71,69.0,89.0
M195211,1.9,69.0,89.0
M195212,2.3,69.0,89.0
M195213,87.7,69.0,89.0
M195214,62.8,69.0,89.0
M195215,64.9,69.0,89.0
M195216,7.01,69.0,89.0
M195217,1.6,69.0,89.0
M195218,0.75,69.0,89.0
M195219,1.2,69.0,89.0
M195220,1.0,69.0,89.0
M195221,1.4,69.0,89.0
M195222,1.2,69.0,89.0
M195223,1.4,69.0,89.0
M195224,0.77,35.16667,-115.75
M195225,1.1,35.16667,-115.75
M195226,2.26,35.16667,-115.75
M195227,1.7,35.16667,-115.75
M195228,1.2,35.16667,-115.75
M195229,1.4,35.16667,-115.75
M195230,1.7,35.16667,-115.75
M195231,0.81,35.16667,-115.75
M195248,0.93,35.16667,-115.75
M195249,1.86,35.16667,-115.75
M195250,1.8,35.16667,-115.75
M195384,3.46,69.0,89.0
M195385,3.78,69.0,89.0
M195386,0.25,69.0,89.0
M195388,2.8,69.0,89.0
M195389,2.4,69.0,89.0
M195390,2.6,69.0,89.0
M195391,7.11,69.0,89.0
M195392,1.4,69.0,89.0
M195393,1.5,69.0,89.0
M195394,29.6,69.0,89.0
M195395,3.13,69.0,89.0
M195396,2.43,69.0,89.0
M195397,2.33,69.0,89.0
M195398,1.6,69.0,89.0
M195399,2.25,69.0,89.0
M195400,4.03,69.0,89.0
M195401,1.9,69.0,89.0
M195403,1.77,69.0,89.0
M195404,3.13,69.0,89.0
M195405,2.6,69.0,89.0
M195407,2.1,69.0,89.0
M195408,137.0,69.0,89.0
M195409,200.0,69.0,89.0
M195410,197.0,69.0,89.0
M195411,364.0,69.0,89.0
M195412,151.0,69.0,89.0
M195413,76.6,69.0,89.0
M195414,123.0,69.0,89.0
M195415,89.4,69.0,89.0
M195416,57.3,69.0,89.0
M195417,26.3,69.0,89.0
M195418,200.0,69.0,89.0
M195419,72.5,69.0,89.0
M195420,7.19,69.0,89.0
M195421,119.0,69.0,89.0
M195422,175.0,69.0,89.0
M195423,86.9,69.0,89.0
M195424,361.0,69.0,89.0
M195425,77.6,69.0,89.0
M195426,206.0,69.0,89.0
M195427,1320.0,69.0,89.0
M195428,70.9,69.0,89.0
M195429,61.0,69.0,89.0
M195430,219.0,69.0,89.0
M195754,0.92,35.41667,-115.83333
M195756,0.063,35.41667,-115.83333
M195757,0.57,35.41667,-115.83333
M195758,5.0,44.23528,-123.23833
M195763,6.0,44.28833,-124.08167
M195767,5.0,44.10333,-124.12
M195773,9.0,45.09,-123.91333
M195778,15.0,45.085,-123.95333
M195783,7.0,45.065,-123.97667
M195784,7.0,44.22333,-124.05167
M195786,5.0,44.26,-123.90833
M195794,7.0,44.25,-123.98167
M195799,7.0,45.02667,-124.01167
M195801,7.0,44.22833,-124.025
M195803,8.0,44.085,-124.005
M195804,5.0,45.07667,-123.99667
M195924,2.7,69.0,89.0
M195925,4.0,69.0,89.0
M195926,2.2,69.0,89.0
M195927,2.7,69.0,89.0
M195928,1.7,69.0,89.0
M195929,1.5,69.0,89.0
M195930,2.0,69.0,89.0
M195931,4.3,69.0,89.0
M195932,0.63,69.0,89.0
M195933,1.5,69.0,89.0
M195934,1.0,69.0,89.0
M195935,0.64,69.0,89.0
M195936,0.66,69.0,89.0
M195937,0.84,69.0,89.0
M195938,1.3,69.0,89.0
M195939,1.0,69.0,89.0
M195940,2.49,69.0,89.0
M195941,5.8,69.0,89.0
M195943,1.7,69.0,89.0
M195944,1.98,69.0,89.0
M195945,1.3,69.0,89.0
M195946,2.0,69.0,89.0
M195947,2.3,69.0,89.0
M195948,1.5,69.0,89.0
M195949,1.3,69.0,89.0
M195950,1.3,69.0,89.0
M195951,1.2,69.0,89.0
M195952,2.1,69.0,89.0
M195953,2.0,69.0,89.0
M195954,4.5,69.0,89.0
M195955,1.1,69.0,89.0
M195956,2.75,69.0,89.0
M195957,2.31,69.0,89.0
M195958,0.98,69.0,89.0
M195959,1.1,69.0,89.0
M195960,0.18,69.0,89.0
M195962,74.6,69.0,89.0
M195963,100.0,69.0,89.0
M195964,0.68,69.0,89.0
M195965,1.08,69.0,89.0
M195966,0.85,69.0,89.0
M195968,1.7,69.0,89.0
M196094,10.0,35.46861,-115.18389
M196095,6.0,35.43472,-115.2275
M196096,5.0,35.57556,-115.45
M196097,5.0,35.57139,-115.46194
M196098,5.0,36.2275,-115.5675
M196099,6.0,35.19944,-115.63833
M196100,5.0,35.18861,-115.5975
M196101,6.0,35.27,-115.39806
M196102,7.0,35.27,-115.39806
M196103,5.0,35.25639,-115.40528
M196104,6.0,35.18194,-115.66667
M196105,5.0,35.44417,-115.22917
M196106,11.0,35.48889,-115.17
M196107,7.0,35.49639,-115.14028
M196108,7.0,35.4875,-115.14611
M196109,1.6,35.49861,-115.18389
M196110,7.0,35.26139,-115.39556
M196111,6.0,35.26139,-115.39556
M196112,5.0,35.26139,-115.39389
M196113,5.0,35.26056,-115.39361
M196114,6.0,35.26139,-115.40389
M196115,5.0,35.37861,-115.45917
M196116,6.0,35.37972,-115.46111
M196117,5.0,35.38,-115.46167
M196118,7.0,35.38111,-115.46194
M196119,5.0,35.37417,-115.45528
M196120,5.0,35.37417,-115.45528
M196121,7.0,35.37417,-115.45528
M196122,5.0,35.50528,-115.47139
M196123,5.0,35.50444,-115.47222
M196124,6.0,35.505,-115.47417
M196125,6.9,35.505,-115.47417
M196126,5.0,35.50528,-115.47417
M196127,9.0,35.50583,-115.47333
M196128,5.0,35.50556,-115.48194
M196129,8.5,35.505,-115.47917
M196130,6.0,35.50583,-115.47833
M196131,68.0,35.50278,-115.49472
M196132,8.0,35.50139,-115.495
M196133,4.0,35.17611,-115.60861
M196134,5.0,35.17611,-115.60861
M196135,5.0,35.17417,-115.61417
M196136,5.0,35.17556,-115.68
M196149,4.0,39.53722,-118.29639
M196150,3.1,39.63528,-118.29306
M196156,9.5,39.65306,-118.26306
M196164,6.0,39.58611,-118.21
M196165,3.1,39.64222,-118.25917
M196175,2.5,39.54556,-118.20472
M196194,0.47,35.16667,-115.75
M196195,1.4,35.16667,-115.75
M196196,0.77,35.16667,-115.75
M196197,0.98,35.16667,-115.75
M196198,5.0,35.16667,-115.75
M196199,0.14,35.16667,-115.75
M196200,0.59,69.575,177.53333
M196201,0.16,69.55,177.63333
M196202,2.2,69.41667,178.05
M196203,0.069,69.47917,177.95
M196204,0.44,66.55,164.38333
M196205,0.8,60.25833,151.15
M196206,0.44,60.30833,151.23333
M196207,0.85,60.30833,151.23333
M196208,0.31,61.1875,151.98333
M196209,0.63,61.35,151.98333
M196210,0.3,62.06667,150.46667
M196211,0.78,60.16667,150.96667
M196212,0.32,60.19167,150.96667
M196213,1.3,60.21667,150.95
M196214,0.18,60.5,150.91667
M196215,0.13,60.43333,150.96667
M196217,0.13,60.5,150.91667
M196218,1.0,59.58333,150.93333
M196219,2.3,69.575,177.53333
M196221,0.062,69.55833,177.53333
M196222,0.38,69.55417,177.63333
M196223,0.39,69.41389,177.80833
M196224,0.4,69.41389,177.65833
M196225,0.2,69.96667,172.78333
M196226,0.64,69.90556,172.83333
M196227,0.84,66.25833,165.46667
M196229,1.6,67.15833,165.83333
M196230,1.4,68.11667,166.33333
M196231,0.79,60.20833,150.96667
M196288,0.51,34.01806,-115.9325
M196289,2.5,34.03417,-115.98694
M196290,0.18,34.03389,-115.92
M196292,0.74,35.12944,-114.69556
M196293,1.8,35.13,-114.69611
M196294,1.7,34.79333,-115.37222
M196295,2.81,34.77861,-115.37583
M196296,1.6,59.70278,-154.05
M196297,3.4,59.7027,-154.05
M196298,3.1,59.70833,-154.03333
M196299,4.6,59.71667,-154.01667
M196300,3.69,59.7,-154.08333
M196301,3.7,59.7,-154.08333
M196302,2.9,59.68611,-154.175
M196329,0.6,45.75,-115.25
M196330,0.77,45.75,-115.25
M196332,0.41,45.75,-115.25
M196333,0.64,45.75,-115.25
M196334,1.2,45.75,-115.25
M196335,0.055,45.75,-115.25
M196336,0.47,45.75,-115.25
M196338,2.2,45.75,-115.25
M196339,25.7,45.75,-115.25
M196341,1.1,45.75,-115.25
M196342,0.24,45.75,-115.25
M196343,4.2,45.75,-115.25
M196344,1.5,45.75,-115.25
M196345,3.2,45.75,-115.25
M196346,1.8,-35.50417,-70.75556
M196348,1.6,-35.50417,-70.75556
M196349,0.78,-35.50417,-70.75556
M196350,0.57,-35.50417,-70.75556
M196351,1.3,-35.50417,-70.75556
M196352,1.8,-35.50417,-70.75556
M196353,0.039,-35.50417,-70.75556
M196354,3.77,-35.50417,-70.75556
M196355,1.2,-35.53889,-70.74306
M196357,2.0,-35.54722,-70.72083
M196358,1.1,-35.54722,-70.72222
M196359,0.83,-35.57139,-70.70417
M196360,0.073,-35.57167,-70.70556
M196361,0.41,-35.58611,-70.72778
M196362,0.077,-35.575,-70.68861
M196363,0.54,-35.575,-70.69722
M196364,0.5,-35.56972,-70.70972
M196365,0.16,-35.56972,-70.71056
M196410,1.2,57.67528,-135.04389
M196411,0.76,57.67,-135.00972
M196412,1.7,57.70222,-135.08889
M196413,0.52,57.67667,-135.09389
M196414,0.58,57.67611,-134.99167
M196416,0.22,57.70222,-135.08889
M196417,0.29,57.72556,-135.11056
M196418,1.0,57.72556,-135.11056
M196419,0.18,57.54444,-134.92028
M196420,0.24,57.545,-134.92583
M196599,0.047,46.0,-115.0
M196603,0.38,46.0,-115.0
M196604,2.2,46.0,-115.0
M196606,0.3,46.0,-115.0
M196607,0.39,46.0,-115.0
M196608,0.17,46.0,-115.0
M196609,0.53,46.0,-115.0
M196611,0.63,46.0,-115.0
M196613,1.6,46.0,-115.0
M196614,0.11,46.0,-115.0
M196615,0.7,46.0,-115.0
M196616,0.34,46.0,-115.0
M196617,0.21,46.0,-115.0
M196618,2.0,46.0,-115.0
M196619,0.65,46.0,-115.0
M196620,0.5,46.0,-115.0
M196622,0.099,46.0,-115.0
M196624,0.12,46.0,-115.0
M196625,0.088,46.0,-115.0
M196662,0.44,46.0,-115.0
M196663,3.3,46.0,-115.0
M196664,0.49,46.0,-115.0
M196665,0.036,46.0,-115.0
M196666,0.15,46.0,-115.0
M196667,0.053,46.0,-115.0
M196668,0.27,46.0,-115.0
M196669,1.9,46.0,-115.0
M196670,0.38,46.0,-115.0
M196671,2.1,46.0,-115.0
M196672,3.78,46.0,-115.0
M196673,0.93,46.0,-115.0
M196674,0.96,46.0,-115.0
M196675,1.2,46.0,-115.0
M196676,0.88,46.0,-115.0
M196677,1.7,46.0,-115.0
M196678,1.4,46.0,-115.0
M196680,0.23,46.0,-115.0
M196681,0.39,46.0,-115.0
M196682,0.26,46.0,-115.0
M196683,0.088,46.0,-115.0
M196817,0.76,40.08333,-123.5
M196924,8.0,40.95639,-114.09278
M196925,4.0,40.26944,-114.28056
M196926,4.0,40.26944,-114.28056
M196927,10.0,40.2875,-114.28278
M196928,6.0,40.26222,-114.29056
M196929,3.0,41.12833,-114.21944
M196930,5.0,41.495,-113.33278
M196931,7.0,41.49694,-113.33611
M196932,4.0,41.45944,-113.31694
M196933,4.0,41.46083,-113.315
M196934,4.0,41.44111,-113.32556
M196935,4.0,41.92611,-114.03694
M196936,5.0,41.695,-113.15833
M196937,6.0,41.765,-112.88028
M196938,4.0,48.00694,-116.78417
M196939,6.0,48.01194,-116.73944
M196940,7.0,48.04083,-116.67972
M196941,6.9,48.06111,-116.7
M196942,6.0,48.00611,-116.61722
M196943,4.0,48.06056,-116.64139
M196944,6.0,48.03861,-116.60139
M196945,9.0,47.98389,-116.61028
M196946,5.0,47.98389,-116.61028
M196947,9.0,47.99806,-116.57361
M196948,6.0,48.02139,-116.54833
M196949,4.0,48.01278,-116.59222
M196950,5.0,48.05528,-116.655
M196951,6.0,48.08361,-116.64306
M196952,9.0,48.05222,-116.60806
M196953,7.0,48.055,-116.63528
M196954,10.0,48.05556,-116.63639
M197099,7.0,9.85,148.46667
M197100,7.0,8.55,145.0
M197102,7.0,11.46667,139.81667
M197103,7.0,11.46667,139.81667
M197104,6.0,10.96667,138.53333
M197105,6.0,10.96667,138.53333
M197107,7.0,10.96667,138.53333
M197108,7.0,10.0,138.21667
M197109,14.0,10.0,138.21667
M197111,7.0,10.0,138.26667
M197112,5.0,8.88333,137.73333
M197115,4.0,8.91667,137.68333
M197117,6.0,8.75,138.88333
M197119,5.0,9.53333,140.3
M197121,4.0,9.53333,140.3
M197123,8.0,9.16667,141.56667
M197124,9.0,9.16667,141.56667
M197126,6.0,9.15,141.56667
M197127,4.0,8.4,141.8
M197129,5.0,6.6,142.28333
M197134,5.0,9.15,141.56667
M197137,59.0,47.92556,-117.34806
M197138,8.0,47.92556,-117.34806
M197139,5.0,48.09556,-117.30611
M197140,8.0,48.09639,-117.31333
M197141,11.0,48.95833,-116.56722
M197142,13.0,48.03333,-117.25833
M197143,14.0,48.03333,-117.25833
M197144,6.0,48.21083,-117.28944
M197145,7.0,48.21083,-117.28944
M197146,6.0,48.21083,-117.28944
M197147,15.0,48.1575,-116.79083
M197148,6.0,48.95833,-116.56722
M197149,6.0,48.22611,-117.29167
M197150,6.0,48.39194,-116.97278
M197151,7.0,48.53972,-116.94472
M197152,5.0,48.62833,-116.97444
M197153,9.0,48.71472,-116.85833
M197154,7.0,48.82278,-116.82583
M197155,7.0,48.82278,-116.82583
M197156,4.0,48.82278,-116.82583
M197157,6.0,48.85333,-116.95
M197158,7.0,48.97556,-116.92167
M197159,5.0,48.98,-116.90611
M197160,6.0,49.00333,-116.7575
M197161,5.0,49.00333,-116.7575
M197162,8.0,48.98861,-116.61722
M197163,6.0,48.96917,-116.34944
M197164,5.0,48.94694,-116.59167
M197165,8.0,48.94694,-116.59167
M197166,10.0,48.94694,-116.59167
M197167,6.0,48.93861,-116.61722
M197168,5.0,48.05222,-117.39361
M197169,12.0,48.77306,-116.76694
M197170,6.0,48.77167,-116.77444
M197171,13.0,48.76028,-116.72778
M197177,10.0,44.28889,-124.11139
M197183,14.0,45.17194,-123.90028
M197323,4.4,37.54583,-107.48167
M197324,0.91,37.54861,-107.47556
M197325,1.3,37.54528,-107.47333
M197326,1.1,37.55556,-107.47056
M197328,3.6,37.54417,-107.47833
M197329,0.12,37.51306,-107.53639
M197332,0.51,37.76722,-107.58167
M197333,0.13,34.48,-112.62222
M197334,2.1,34.43889,-112.7175
M197335,4.2,34.43889,-112.7175
M197336,0.48,34.58806,-112.73639
M197337,0.72,34.775,-112.58056
M197338,0.81,34.83139,-112.88
M197339,0.076,34.44444,-112.9
M197340,2.0,34.01,-113.32167
M197341,2.6,34.58333,-113.15
M197609,0.24,62.12167,-143.88333
M197610,0.47,62.21833,-143.605
M197611,2.0,62.17333,-143.51
M197613,0.46,62.17167,-143.59167
M197614,1.1,62.15667,-143.71
M197615,2.4,62.095,-143.73333
M197616,0.07,62.155,-143.91333
M197617,0.33,62.10333,-143.90833
M197618,0.021,62.20167,-143.55
M197620,0.27,62.22333,-143.695
M197621,0.84,62.12833,-143.55333
M197622,1.1,62.16333,-143.525
M197626,0.63,62.33667,-143.78333
M197627,1.6,62.16667,-143.895
M197628,0.74,62.155,-144.0
M197629,5.4,62.16167,-143.94167
M197630,1.4,62.15833,-143.86333
M197633,1.3,62.00833,-142.705
M197635,0.06,62.21,-143.66667
M197636,1.4,62.235,-143.66667
M197646,88.7,69.0,89.0
M197647,48.6,69.0,89.0
M197648,8.88,69.0,89.0
M197649,2.6,69.0,89.0
M197650,4.0,69.0,89.0
M197651,3.7,69.0,89.0
M197652,3.2,69.0,89.0
M197653,0.81,69.0,89.0
M197654,1.3,69.0,89.0
M197655,3.7,69.0,89.0
M197656,1.1,69.0,89.0
M197657,2.4,69.0,89.0
M197658,3.8,69.0,89.0
M197659,4.1,69.0,89.0
M197660,5.82,69.0,89.0
M197661,3.5,69.0,89.0
M197662,1.6,69.0,89.0
M197663,4.6,69.0,89.0
M197664,4.3,69.0,89.0
M197665,4.5,69.0,89.0
M197666,2.8,69.0,89.0
M197667,4.6,69.0,89.0
M197668,3.5,69.0,89.0
M197669,2.7,69.0,89.0
M197670,2.2,69.0,89.0
M197671,3.0,69.0,89.0
M197672,4.48,69.0,89.0
M197673,3.81,69.0,89.0
M197674,2.7,69.0,89.0
M197675,3.9,69.0,89.0
M197676,2.9,69.0,89.0
M197677,4.38,69.0,89.0
M197678,2.4,69.0,89.0
M197679,3.8,69.0,89.0
M197680,1.6,69.0,89.0
M197681,1.8,69.0,89.0
M197682,1.6,69.0,89.0
M197686,1.2,69.0,89.0
M197687,0.16,69.0,89.0
M197688,0.44,69.0,89.0
M197689,0.57,69.0,89.0
M197690,1.2,69.0,89.0
M197691,1.4,69.0,89.0
M197692,3.4,69.0,89.0
M197693,2.3,69.0,89.0
M197694,1.5,69.0,89.0
M197695,1.1,69.0,89.0
M197696,0.59,69.0,89.0
M197697,0.49,69.0,89.0
M197699,2.0,69.0,89.0
M197700,2.17,69.0,89.0
M197701,1.6,69.0,89.0
M197702,2.2,69.0,89.0
M197704,0.84,69.0,89.0
M197805,0.88,33.86639,-113.62722
M197806,1.5,33.88444,-113.65139
M197807,0.16,33.89083,-113.6475
M197808,0.077,33.89083,-113.6475
M197809,2.3,33.89083,-113.6475
M197810,2.3,33.89083,-113.6475
M197812,1.1,33.88111,-113.64861
M197813,1.7,33.88111,-113.64861
M197814,2.4,33.88111,-113.64861
M197815,1.7,33.87806,-113.64583
M197816,0.79,33.87944,-113.64083
M197817,0.13,33.87944,-113.64083
M197818,0.91,33.87806,-113.64111
M197819,1.7,33.87944,-113.64083
M197820,5.79,33.87722,-113.64111
M197821,0.77,33.87722,-113.64111
M197822,3.1,33.87722,-113.64111
M197823,0.63,33.33806,-112.04639
M197824,2.1,33.57306,-112.53194
M197825,0.59,33.57306,-113.53278
M197826,0.31,32.06667,-111.61667
M197951,4.0,35.50417,-115.48667
M197952,15.0,35.50222,-115.48583
M197953,5.0,35.49111,-115.16083
M197954,5.0,35.49111,-115.16056
M197955,4.0,35.49111,-115.16028
M197956,5.0,35.43861,-115.14167
M197957,7.0,35.43889,-115.14361
M197958,79.0,35.4375,-115.41639
M197959,5.0,35.4375,-115.41639
M197960,5.0,35.43194,-115.42333
M197961,7.0,35.42944,-115.43
M197962,5.0,35.42944,-115.43
M197963,5.0,48.98028,-116.84139
M197964,8.0,48.90278,-116.87389
M197965,11.0,48.90222,-116.87361
M197966,6.0,48.71833,-117.05972
M197967,4.0,48.77944,-117.04667
M197968,5.0,48.90333,-117.8675
M197969,4.0,48.45111,-117.86944
M197970,4.0,48.42278,-117.84694
M197971,6.0,48.22167,-117.73722
M197972,6.0,48.33028,-117.2275
M197993,6.0,41.51833,-121.62167
M197994,5.0,41.51833,-121.62167
M197995,12.0,41.535,-121.50333
M197996,12.0,41.60667,-121.54167
M197997,5.0,41.60667,-121.54167
M197998,6.0,41.60667,-121.54167
M197999,6.0,41.60667,-121.54167
M198000,6.0,41.60667,-121.54167
M198001,6.0,41.62333,-121.63667
M198002,6.0,41.62333,-121.63667
M198003,6.0,41.62333,-121.63667
M198004,6.0,41.62333,-121.63667
M198005,5.0,41.62333,-121.63667
M198006,6.0,41.51167,-121.74333
M198007,5.0,41.51167,-121.74333
M198008,6.0,41.51167,-121.74333
M198009,5.0,41.51167,-121.74333
M198010,5.0,41.51167,-121.74333
M198011,6.0,41.51167,-121.74333
M198012,6.0,41.65167,-121.57333
M198013,6.0,41.65167,-121.57333
M198014,5.0,41.65167,-121.57333
M198015,5.0,41.555,-121.62833
M198016,6.0,41.555,-121.57333
M198017,6.0,41.65333,-121.63
M198018,7.0,41.65333,-121.63
M198019,5.0,41.62667,-121.37333
M198020,6.0,41.62667,-121.37333
M198021,5.0,41.62667,-121.37333
M198022,6.0,41.62667,-121.37333
M198023,6.0,41.62667,-121.37333
M198024,5.0,41.62667,-121.37333
M198025,9.0,41.62667,-121.37333
M198026,5.0,41.62667,-121.37333
M198027,7.0,41.62667,-121.37333
M198028,6.0,41.62667,-121.37333
M198029,5.0,41.62667,-121.37333
M198030,6.0,41.62667,-121.37333
M198031,13.0,41.62667,-121.37333
M198032,5.0,41.54833,-121.7
M198067,5.0,41.51167,-121.48333
M198068,5.0,41.57833,-121.50833
M198069,5.0,41.58,-121.505
M198070,5.0,41.58,-121.52333
M198071,5.0,41.51333,-121.55167
M198072,13.0,41.57667,-121.56333
M198073,5.0,41.61833,-121.52
M198074,5.0,41.61833,-121.52
M198075,4.0,41.59667,-121.49167
M198076,9.0,41.59667,-121.49167
M198077,7.0,41.605,-121.47833
M198078,5.0,41.605,-121.47833
M198079,5.0,41.58667,-121.45833
M198080,6.0,41.585,-121.49667
M198081,5.0,41.585,-121.49667
M198082,6.0,41.67167,-121.60667
M198083,6.0,41.69,-121.63167
M198084,5.0,41.71833,-121.63
M198085,5.0,41.71833,-121.63
M198086,6.0,41.69167,-121.60833
M198087,6.0,41.62167,-121.52
M198088,6.0,41.60333,-121.6
M198089,5.0,41.74167,-121.93333
M198090,5.0,41.445,-121.85333
M198091,6.0,41.61167,-121.155
M198092,6.0,41.67333,-121.1
M198093,5.0,41.60333,-121.08167
M198094,5.0,41.575,-121.07
M198095,5.0,41.57333,-121.17
M198096,12.0,41.66333,-121.605
M198097,6.0,41.66333,-121.605
M198098,7.0,41.66167,-121.605
M198099,6.0,41.58833,-121.54833
M198100,6.0,41.64833,-121.69167
M198101,5.0,41.65333,-121.68
M198102,8.1,41.55833,-121.70333
M198103,5.0,41.55833,-121.70333
M198104,5.0,41.55833,-121.70333
M198105,6.0,41.61833,-121.52167
M198106,5.0,41.61833,-121.52167
M198172,5.0,42.115,-123.08833
M198173,11.0,42.09222,-123.12222
M198174,10.0,42.11306,-123.02861
M198175,11.0,42.09111,-123.01528
M198176,8.0,42.06611,-123.0125
M198177,8.0,42.07861,-123.21444
M198178,5.7,42.15056,-123.15194
M198179,5.0,42.13556,-123.21694
M198180,11.0,42.13,-123.20417
M198181,9.0,42.12333,-123.20611
M198182,8.0,42.11528,-123.19917
M198183,4.0,42.11861,-123.12722
M198184,9.4,42.12639,-123.12972
M198185,5.0,42.12472,-123.11861
M198186,6.7,42.13194,-123.16611
M198187,7.0,42.12444,-123.1625
M198188,7.0,42.12278,-123.16611
M198189,9.8,42.13972,-123.13889
M198190,8.4,42.14389,-123.11028
M198191,12.0,42.09056,-123.13722
M198192,10.0,42.20944,-123.15528
M198193,13.0,42.19639,-123.13306
M198194,8.0,42.20278,-123.15306
M198195,10.0,42.19139,-123.15639
M198353,5.0,34.25,-116.5
M198354,5.0,34.61667,-116.11667
M198355,5.0,34.61667,-116.11667
M198356,8.7,34.5,-116.61667
M198357,6.0,34.5,-116.61667
M198358,5.0,35.25,-116.36667
M198359,8.1,35.11667,-117.25
M198360,5.0,35.25,-116.61667
M198361,5.0,35.25,-116.61667
M198362,5.0,34.11667,-116.61667
M198363,4.0,35.86667,-117.86667
M198364,5.0,35.86667,-117.86667
M198365,6.0,35.86667,-117.86667
M198366,6.0,34.36667,-116.61667
M198367,8.0,34.36667,-116.61667
M198368,6.0,34.61667,-116.61667
M198369,10.0,34.61667,-116.61667
M198370,10.0,34.61667,-116.61667
M198371,6.0,34.61667,-116.61667
M198372,5.0,34.61667,-116.61667
M198373,6.0,34.61667,-116.61667
M198374,5.0,34.61667,-116.61667
M198375,6.0,34.61667,-116.61667
M198376,6.0,34.61667,-116.61667
M198377,6.0,34.61667,-116.61667
M198378,5.0,34.61667,-116.61667
M198840,9.0,-26.83333,-69.16667
M198841,9.0,-26.83333,-69.15
M198842,6.0,-28.16667,-69.83333
M198843,6.0,-28.16667,-69.81667
M198844,5.0,-28.16667,-69.83333
M198845,5.0,-28.16667,-69.83333
M198846,11.0,-26.81667,-69.15
M198847,6.0,-26.83333,-69.16667
M198848,5.0,-26.83333,-69.18333
M198849,5.0,-26.61667,-69.2
M198850,8.0,-26.61667,-69.2
M198851,6.0,-26.61667,-69.2
M198852,6.0,-26.65,-69.16667
M198853,6.0,-26.65,-69.16667
M198854,6.0,-26.65,-69.18333
M198855,6.0,-26.65,-69.16667
M198856,6.0,-26.65,-69.15
M198857,7.0,-26.65,-69.16667
M198858,6.0,-26.65,-69.16667
M198859,4.0,-26.65,-69.16667
M198860,6.0,-26.65,-69.16667
M198861,6.0,-26.65,-69.16667
M198862,11.0,-26.65,-69.16667
M198863,8.6,-26.65,-69.16667
M198864,5.0,42.90917,-122.08639
M198865,5.0,42.9075,-122.085
M198866,5.0,42.90861,-122.08778
M198867,7.0,42.90944,-122.0875
